3.12E-01	1.33E+00	-1.55E+00	-8.53E-01	-5.78E-01	-7.27E-01	2.882296117
3.56E-01	3.77E-02	-3.22E-01	3.13E-01	5.47E-01	1.31E-01	1.819270185
3.36E-03	-2.42E-02	9.99E-02	5.00E-02	6.74E-01	-1.36E-01	1.777346648
7.25E-02	1.44E-02	-2.73E-01	-2.00E-02	-2.91E-01	5.66E-02	0.427930105
3.75E-01	1.71E-01	2.58E-02	3.28E-01	5.59E-01	2.41E-01	0.327589248
-2.12E-02	4.63E-02	-2.33E-02	8.96E-02	6.53E-01	1.62E-01	2.344364949
3.79E-01	2.75E-02	-3.95E-01	2.50E-01	-5.69E-01	-5.04E-02	2.317777697
-4.89E-02	4.26E-01	-3.13E-01	2.62E-01	1.28E-01	-6.09E-02	1.91539336
1.37E+00	3.24E-01	-7.28E-01	-1.01E+00	1.73E-01	-4.92E-01	0.585565602
2.64E+00	3.14E+00	-2.03E+00	-6.68E-02	2.06E-01	2.18E+00	1.831065253
1.16E-02	3.30E-01	-5.74E-01	-4.85E-01	-3.60E-03	8.95E-02	0.601942076
-3.09E-02	7.21E-02	-6.89E-02	-1.67E-01	1.04E-01	6.68E-03	2.279920155
3.06E-02	-1.06E-02	7.39E-01	-5.96E-02	1.59E-01	-2.03E-02	1.974653074
2.17E-01	-1.13E-02	-1.35E-01	-4.32E-02	-3.08E-01	-5.06E-02	0.995459184
-2.42E-02	1.50E-01	3.56E-02	2.34E-01	1.61E-01	3.63E-02	2.183926807
3.82E-01	3.70E-02	-5.74E-01	5.76E-01	-2.89E-01	-2.80E-01	1.711825149
1.99E-01	1.64E-03	-2.18E-01	8.63E-02	4.27E-01	2.35E-02	1.20490483
-1.53E-01	7.17E-01	3.45E-01	1.92E+00	-7.13E-01	1.05E-01	2.946957702
2.80E-01	2.14E-01	3.80E-02	9.20E-02	-1.03E-01	-2.49E-01	0.41942374
-1.18E+00	1.17E+00	-1.44E+00	2.14E+00	-5.32E-01	8.86E-01	1.008142525
1.06E-01	7.07E-01	7.87E-02	-3.94E-01	3.04E-02	8.00E-02	0.274336339
1.91E-01	-2.06E-03	-4.85E-03	3.82E-03	2.66E-02	-3.07E-03	2.906050526
4.87E-02	1.73E-01	-6.27E-01	4.77E-01	2.42E-02	1.45E-01	0.685256845
3.69E-01	-1.62E-01	-7.02E-01	2.64E-01	2.19E-01	1.42E-01	1.159407564
4.88E-01	3.48E-02	-5.32E-01	-1.80E-01	8.22E-01	3.92E-01	1.503159516
6.63E-02	-4.51E-02	1.41E-01	2.42E-01	-1.62E-01	-4.33E-02	1.046442452
5.67E-01	2.85E-01	-4.44E-01	-6.14E-01	4.25E-01	-5.17E-01	2.245745793
1.20E-01	3.38E-01	-4.63E-02	-1.04E-02	2.77E-03	2.03E-01	0.999025474
1.70E-01	1.91E-01	-4.77E-01	3.95E-01	-4.01E-01	-1.81E-01	0.280896777
9.49E-02	3.12E-01	3.30E-01	1.03E-01	4.83E-01	-1.14E-02	1.555318729
6.09E-02	5.39E-01	-4.09E-01	-4.14E-01	-1.15E-01	1.74E-01	2.621142127
8.52E-01	2.50E-01	8.64E-02	1.94E-01	3.08E-01	4.78E-01	0.856863147
2.20E-01	-1.59E-02	-2.57E-01	-6.53E-02	3.01E-01	5.68E-02	0.076009686
1.15E-01	4.64E-01	-3.24E-01	-1.18E+00	4.05E-01	-1.08E-01	0.274601142
-5.96E-02	2.28E-01	-4.02E-01	1.11E+00	4.11E-01	-2.63E-01	2.343579183
1.90E-01	8.12E-03	-3.53E-02	-6.96E-02	-1.02E-01	6.43E-02	1.365953251
-9.15E-02	1.47E-01	-2.16E-01	-2.21E-01	-2.39E-01	9.18E-03	0.429700574
5.85E-01	4.45E-02	-4.02E-01	-1.23E-01	-3.56E-01	-6.80E-02	1.1911148
5.21E-02	8.43E-02	-1.93E-01	-1.95E-01	-1.26E-01	6.71E-02	2.206541813
2.41E-05	1.68E-01	2.29E-01	-3.10E-01	-8.58E-02	2.63E-02	2.394755868
9.34E-02	9.45E-02	1.20E-01	4.65E-01	1.72E-01	1.17E-01	2.441585666
1.68E-03	2.63E-01	-5.02E-02	1.35E-01	1.46E-02	2.17E-02	0.862200573
9.63E-02	6.71E-01	-6.40E-01	-7.02E-01	2.18E-02	-2.52E-01	0.049885427
7.57E-02	3.53E-03	-4.35E-02	-6.55E-03	-1.67E-01	3.16E-02	0.574936431
3.45E-01	6.62E-02	-1.60E-02	7.16E-03	5.19E-02	1.66E-01	2.239799282
1.35E-01	7.09E-04	-4.57E-01	2.64E-01	4.15E-01	4.03E-02	2.462170564
-4.41E-02	-7.77E-01	6.18E+00	-7.36E+00	1.80E+00	-6.42E-03	1.43959013
-1.09E-02	8.01E-01	-2.77E-03	-4.46E-02	1.33E-02	-6.97E-02	1.207087578
2.79E-02	1.58E-01	-1.23E-01	2.32E-01	4.19E-02	7.94E-02	0.481852558
-7.44E-02	-7.15E-02	-6.63E-01	2.88E-01	2.89E-01	-1.53E-01	1.86078185
4.04E-01	1.13E-01	3.46E-04	2.65E-02	-6.33E-02	-2.20E-01	1.780731388
1.88E-01	1.40E-01	2.56E-01	2.02E-01	-3.48E-01	-2.02E-01	1.039997483
6.52E-02	1.09E-01	-6.34E-02	-9.68E-02	1.32E-01	-9.40E-02	0.273515768
4.64E-01	3.65E-02	8.61E-02	7.36E-02	-2.57E-01	-1.30E-01	1.906763421
1.91E-01	1.96E-01	-4.04E-01	-8.41E-02	2.97E-01	-2.34E-01	2.307409345
7.71E-01	-2.52E-02	-5.45E-02	3.18E-01	-1.20E+00	9.49E-02	2.191639139
1.09E-02	7.17E-02	-1.26E-02	-2.20E-01	1.44E-02	-7.59E-02	2.422093726
-7.41E-02	-4.38E-01	-3.55E-01	-4.55E-01	-1.68E-01	-1.87E-01	1.796720805
6.87E-01	9.15E-02	-7.11E-01	2.66E-01	1.16E+00	2.68E-01	0.395863283
5.45E-01	3.64E-01	-1.45E-02	-4.77E-01	5.19E-01	-2.94E-01	2.890332232
-2.28E-02	5.03E-02	-1.62E-01	2.14E-01	1.94E-01	7.84E-03	1.585775879
-4.33E-02	2.89E-01	-1.25E+00	-6.30E-01	5.34E-01	-1.34E-01	1.268108491
-2.05E-01	-1.24E-01	-1.98E+00	-6.65E-01	-8.05E-02	2.52E-01	1.870500641
-3.74E-04	1.71E-01	1.17E-02	-4.75E-02	9.89E-03	-2.63E-02	2.796199384
-1.30E-02	-1.84E-02	-4.46E-01	9.73E-02	8.44E-02	-2.13E-02	2.101998954
7.69E-02	2.51E-01	-1.00E-02	-5.61E-02	6.24E-02	-1.64E-01	0.373187153
7.59E-01	5.59E-02	2.34E-01	1.15E-01	-4.25E-01	-2.11E-01	2.426178227
3.36E-02	2.48E-01	-3.09E-01	-3.42E-01	-1.18E-01	9.15E-02	2.441346849
-5.54E-03	8.12E-02	-3.19E-01	-2.32E-01	1.11E-02	7.23E-03	1.301924794
1.00E-01	6.17E-02	-8.56E-02	9.71E-02	-1.34E-01	-7.88E-02	1.398345891
1.72E-01	1.12E-01	9.94E-02	-1.66E-01	1.35E-01	-1.81E-01	2.33239469
9.68E-01	3.76E-01	-4.83E-01	-3.53E-01	-5.92E-01	6.07E-01	1.51551985
-1.53E-01	-8.87E-02	-7.49E-01	-3.02E-01	-1.15E+00	-2.07E-01	2.862136508
7.76E-01	7.98E-01	-8.87E-01	8.93E-02	-6.75E-02	-2.59E-01	0.907180613
1.19E-01	7.96E-02	2.45E-03	9.97E-02	-6.75E-02	-1.15E-01	2.955871333
3.98E-01	1.67E-01	-1.12E+00	-1.28E-01	5.08E-01	1.01E-01	2.833140971
-5.51E-02	-1.19E-01	6.64E-03	-3.38E-01	4.34E-02	2.13E-01	0.020287966
-7.24E-02	4.60E-01	-1.62E-01	1.46E-01	-3.49E-02	6.24E-02	2.705729882
-1.57E-01	4.24E-03	-3.25E-01	-3.17E-01	4.75E-01	5.28E-02	1.560478075
-1.63E-02	1.52E-02	-3.50E-02	-2.12E-01	-3.52E-02	-5.57E-02	0.262594107
1.51E-01	2.19E-01	4.25E-02	9.70E-02	8.08E-02	1.82E-01	0.539205295
-4.48E-01	1.21E+00	-4.70E-01	-4.60E-01	9.17E-01	3.07E-01	1.738323606
2.86E-01	-1.41E-02	-2.98E-01	9.08E-02	1.56E-01	-1.19E-01	0.855175235
-3.36E-01	1.81E-01	-8.29E-01	-1.82E-01	-5.19E-01	-1.52E-01	2.96999034
1.07E+00	3.49E-01	-1.11E+00	1.21E+00	-1.63E-01	-5.18E-02	1.113501658
-1.28E-02	1.61E-01	-1.85E-01	9.91E-02	-7.92E-02	-2.48E-02	1.655225859
3.97E-01	8.67E-02	2.97E-03	6.12E-02	8.82E-02	2.02E-01	1.814783564
2.36E-01	5.85E-01	-7.42E-01	1.19E+00	-7.03E-01	-3.20E-02	0.784954983
8.28E-02	2.72E-01	-4.58E-01	-2.41E-01	-1.46E-01	1.50E-01	1.103910356
-1.28E-01	2.34E-01	-6.45E-01	2.91E-01	2.88E-01	-1.37E-01	2.252958099
4.49E-01	4.05E-01	-2.30E-01	-1.24E-01	-1.83E-01	4.08E-01	2.826804056
3.65E-01	1.04E+00	-3.66E-01	-7.22E-01	-3.15E-01	4.98E-01	0.142898593
2.85E-01	-1.38E-01	-1.53E-01	-3.59E-02	-1.11E-01	-5.25E-02	2.293938679
3.26E-01	3.61E-03	1.21E-02	-9.83E-03	-9.63E-02	3.43E-02	2.622067996
-1.19E-02	2.44E-01	-2.24E-01	2.94E-01	-5.46E-02	1.01E-01	0.546472914
6.69E-02	5.18E-02	-2.52E-01	2.45E-01	-1.92E-01	-6.20E-02	0.847675193
3.74E-01	1.75E-01	-8.96E-01	-2.92E-01	-6.52E-01	2.67E-02	0.380562877
4.26E-01	5.28E-02	-7.51E-01	-4.90E-01	1.54E-02	-1.86E-01	1.50677262
1.00E-01	-3.93E-02	-1.51E-01	-7.76E-02	-2.85E-01	-1.27E-01	1.284121601
1.16E+00	3.46E-01	1.94E-01	3.60E-01	-1.13E+00	-4.65E-01	2.185862734
9.46E-03	-3.51E-02	-1.05E-01	2.88E-01	-9.52E-03	-6.20E-02	0.691444266
4.15E-02	1.52E-01	-3.15E-01	-2.23E-01	-1.38E-01	8.01E-02	0.871710387
6.38E-02	-6.94E-04	-9.68E-02	-7.43E-02	2.46E-01	-8.19E-03	1.829328709
8.96E-01	9.80E-02	-1.42E+00	-1.08E-01	3.41E-01	1.31E-01	2.239221672
1.87E-01	1.37E-02	-7.28E-04	5.84E-02	1.46E-01	5.46E-02	1.159591863
3.72E-01	5.24E-01	2.22E-01	-5.08E-01	4.27E-01	-4.42E-01	1.83456024
4.81E-02	9.71E-02	-4.02E-01	-1.48E-01	-3.27E-01	-6.30E-02	0.132706495
1.13E+00	1.20E-01	-3.85E-01	5.55E-02	2.62E-01	3.29E-01	1.211452824
8.08E-02	1.07E-02	-5.30E-01	2.27E-01	-4.09E-01	-3.17E-02	1.729146578
3.81E-02	-4.22E-02	-9.59E-02	-1.02E-01	-3.29E-02	2.20E-02	2.601023678
1.06E-01	1.49E-01	-4.00E-01	1.00E-01	1.02E-01	1.26E-01	0.56804856
-6.98E-03	-4.47E-02	-9.85E-02	-1.58E-01	-6.98E-02	-1.78E-02	1.784738231
3.44E-01	1.49E-01	-6.70E-01	-1.14E-01	2.09E-01	3.01E-02	1.795379889
9.05E-02	3.57E-02	-7.68E-02	2.50E-02	1.39E-01	-1.68E-01	0.822611785
-1.78E-01	2.27E-02	8.29E-01	1.50E-01	4.95E-01	4.43E-02	0.071468839
5.70E-02	5.18E-01	-9.92E-03	1.59E-01	-6.11E-02	-1.73E-01	1.231806582
3.00E-01	-7.95E-02	-1.05E-01	3.64E-01	-3.37E-01	-1.10E-01	1.834180339
4.74E-01	3.88E-03	-1.10E-01	8.04E-02	1.00E-02	3.73E-02	2.339568647
2.05E-01	2.62E-02	-3.65E-02	5.25E-02	1.92E-01	7.55E-02	0.368827646
5.78E+00	1.21E+00	-4.65E+00	-1.26E+00	2.20E+00	-8.84E-01	0.7641422
1.43E-01	4.08E-01	-2.57E-02	-1.67E-02	1.78E-02	2.67E-01	2.053503948
1.09E+00	2.97E-01	-8.12E-01	-8.27E-02	3.09E-01	4.57E-02	1.326789556
-1.01E-01	1.59E-01	6.64E-02	1.09E-01	-1.00E-01	-9.47E-02	1.145560922
5.00E-01	2.28E-01	-1.37E-01	-9.03E-02	8.01E-02	-3.42E-01	2.053456184
9.47E-02	-3.46E-01	-4.01E-01	7.14E-02	1.18E-01	2.27E-01	0.899161356
3.86E+00	2.07E+00	-4.63E+00	-1.92E+00	-5.88E-01	-1.88E-02	0.716668512
1.43E-01	4.50E-01	-3.63E-01	7.52E-02	2.53E-01	2.90E-02	2.89676227
2.87E-05	1.76E-01	8.84E-02	-1.46E-01	-2.57E-03	5.98E-03	1.179034961
8.05E-04	2.18E-01	-3.89E-01	-3.07E-01	2.76E-01	-8.32E-02	2.639370383
3.16E-01	2.61E-02	-2.05E-04	-6.73E-04	-2.83E-03	-1.09E-01	2.624554879
2.30E-01	9.00E-03	-1.14E-01	-6.61E-03	2.52E-03	4.66E-02	1.23890661
-5.38E-01	1.79E+00	-4.88E+00	-2.34E+00	-3.20E-01	-5.61E-01	1.596501082
1.85E-02	7.72E-03	-8.77E-02	-1.51E-01	-4.69E-02	2.73E-02	1.150752769
1.88E-01	2.18E-01	-2.35E-03	1.83E-02	-1.71E-02	-2.03E-01	1.717417746
6.38E-01	1.83E-02	-7.26E-02	-3.02E-02	1.50E-02	-1.34E-01	1.693604104
3.14E-01	2.28E-01	1.89E-01	-1.04E+00	3.23E-01	1.49E-01	2.159275347
6.68E-01	3.26E-01	-3.40E-01	-1.08E-01	8.72E-01	-5.12E-01	2.522609985
-4.91E-02	-1.30E-01	-1.54E-01	-2.43E-01	2.68E-01	2.30E-01	2.248610385
2.26E-02	2.77E-01	-5.96E-01	1.72E-02	-6.56E-02	-6.00E-02	2.429203277
-2.83E-02	2.94E-01	-4.64E-01	-1.09E-01	1.89E-01	-1.77E-01	2.123351269
-3.98E-02	2.60E-01	7.98E-02	-1.56E-01	-6.40E-02	6.18E-02	0.267625992
2.24E-01	8.36E-01	-1.72E+00	2.71E-01	-1.25E+00	-2.14E-01	0.947086194
2.46E-01	4.83E-01	-1.13E+00	-5.31E-01	1.58E-01	-3.69E-01	1.817437552
4.53E-01	9.53E-02	-1.57E+00	-2.20E-01	-4.93E-01	-1.24E-01	2.846428245
5.04E-01	-9.36E-04	-7.61E-01	7.47E-02	4.11E-01	2.78E-02	1.576963635
4.50E-01	-6.18E-02	-7.19E-01	-2.80E-01	-1.11E-01	1.06E-01	0.618612066
-3.83E-02	-1.67E-01	8.94E-02	2.46E-01	-2.63E-01	2.04E-02	2.707900947
3.10E-01	8.38E-01	-1.36E+00	-8.14E-01	6.56E-01	-5.30E-02	2.016816455
4.58E-01	2.03E-02	5.56E-02	-3.61E-02	1.66E-01	-9.68E-02	0.200929479
1.26E-01	5.42E-02	-2.24E-01	-2.01E-01	2.27E-01	-8.54E-02	0.362062131
-3.32E-01	1.55E-01	-1.05E+00	1.23E-01	-2.11E-01	-2.94E-01	0.958039657
3.70E-01	1.75E-01	1.23E-02	5.48E-02	8.07E-02	2.55E-01	1.685441332
4.63E-01	4.36E-02	7.65E-02	-1.24E-01	-2.99E-01	1.51E-01	0.124520259
1.11E-02	3.60E-01	-3.83E-01	-2.02E-01	-3.00E-02	6.34E-02	0.493035718
1.56E+00	1.14E+00	-1.62E+00	1.23E+00	1.16E+00	-2.90E-01	2.205153417
-2.40E-02	-2.03E-01	-4.23E-01	-4.75E-01	1.69E-01	6.99E-02	0.611092341
2.12E-01	-3.88E-02	-2.76E-01	-1.58E-01	4.29E-01	3.28E-02	2.38840579
2.09E-01	4.00E-01	-3.37E-01	-9.69E-01	1.99E-01	-1.60E-01	0.500004086
1.93E-01	3.71E-01	2.40E-01	3.02E-01	2.38E-01	2.80E-01	2.182419515
6.77E-01	-1.92E-01	-5.69E-01	3.95E-01	6.89E-01	-9.57E-03	1.024632103
-1.10E+00	-1.08E-01	-1.76E+00	8.23E-01	1.82E+00	-3.65E-01	2.186631696
3.21E-01	-3.27E-02	-1.07E+00	1.74E-01	-1.31E-01	5.36E-02	1.057542644
1.39E-01	6.78E-04	-2.02E-01	5.23E-02	3.59E-01	1.22E-02	1.710580986
1.41E-01	1.34E-01	1.05E-01	2.44E-01	-1.68E-01	-1.55E-01	0.919293101
3.54E-01	8.48E-01	5.51E-01	5.19E-01	-3.85E-01	-2.25E-01	1.736758363
1.97E-01	-9.01E-03	-2.88E-02	-7.10E-02	-1.81E-01	2.44E-02	2.688473646
6.45E-02	-5.82E-03	-1.00E+00	-3.27E-01	1.24E-01	-2.92E-02	1.698929368
1.15E-01	5.85E-02	-7.95E-02	-8.03E-02	1.20E-01	-8.22E-02	0.869707898
6.42E-02	9.11E-02	-1.82E-01	1.54E-01	2.17E-01	8.38E-02	1.014669831
2.07E-01	-2.12E-02	-1.48E-01	-5.59E-02	-7.97E-02	-2.80E-02	1.333790054
5.20E-01	4.00E-02	1.54E-01	-5.93E-01	5.78E-01	-3.06E-01	2.793951239
2.88E-01	1.06E+00	-2.30E-01	-1.69E-01	3.61E-01	-2.94E-01	2.007324331
6.12E-02	2.17E-01	-2.58E-01	-1.22E-01	8.04E-02	-1.16E-01	2.16897114
-5.39E-01	-6.91E-02	-6.93E-01	4.79E-01	6.80E-02	-5.11E-02	0.292216166
1.75E-02	4.21E-01	-2.16E-02	-2.61E-02	-1.14E-03	-9.06E-02	2.471492158
5.09E-01	1.27E-01	1.16E-01	-1.23E-01	-2.57E-01	2.58E-01	2.939040808
1.57E+00	2.30E-01	-1.18E+00	2.67E-02	-3.33E-01	-8.09E-02	0.333708998
6.72E-01	1.13E-01	-6.88E-01	-3.69E-02	1.48E+00	-1.65E-01	0.710988982
-8.29E-03	6.26E-01	-4.64E-01	5.90E-02	2.74E-01	-3.47E-01	1.629966094
3.24E-01	4.69E-01	-3.47E-01	-4.91E-02	7.56E-02	-7.60E-02	0.378814293
2.47E-01	2.05E-01	2.62E-02	1.10E-01	1.12E-01	2.26E-01	1.438752342
2.94E-01	-6.78E-03	-3.05E-02	-1.50E-02	-2.99E-02	-1.08E-03	0.80873065
5.30E-01	8.39E-01	-8.66E-01	-1.27E+00	9.96E-01	-1.94E-01	1.996911682
